URL|BBQ grill & tables - IKEA
14|https://www.ikea.com/ca/en/p/knyck-napkin-holder-black-80045448/
15|https://www.ikea.com/ca/en/p/sommarliv-paper-napkin-bird-multicolor-30446288/
16|https://www.ikea.com/ca/en/p/fantastisk-paper-napkin-turquoise-20236262/
17|https://www.ikea.com/ca/en/p/fantastisk-paper-napkin-light-red-pink-00436403/
18|https://www.ikea.com/ca/en/p/fantastisk-paper-napkin-white-10101273/
19|https://www.ikea.com/ca/en/p/fantastisk-paper-napkin-yellow-30128605/
20|https://www.ikea.com/ca/en/p/avsiktlig-paper-napkin-white-black-leaves-40354481/
21|https://www.ikea.com/ca/en/p/liksidig-napkin-holder-light-pink-80344956/
22|https://www.ikea.com/ca/en/p/naetverk-napkin-holder-pink-10408918/
23|https://www.ikea.com/ca/en/p/tacksamhet-paper-napkin-patterned-multicolor-60382096/
24|https://www.ikea.com/ca/en/p/mottaga-paper-napkin-black-80342900/

URL|Table linen – Tablecloths, Placemats & More - IKEA
1|https://www.ikea.com/ca/en/p/sommarliv-place-mat-leaf-50456182/
2|https://www.ikea.com/ca/en/p/sommarliv-tablecloth-patterned-turquoise-80456114/
3|https://www.ikea.com/ca/en/p/ordentlig-place-mat-black-30447099/
4|https://www.ikea.com/ca/en/p/utbytt-place-mat-dark-green-50436660/
5|https://www.ikea.com/ca/en/p/snobbig-place-mat-light-gray-40343770/
6|https://www.ikea.com/ca/en/p/soare-place-mat-water-hyacinth-40082536/
7|https://www.ikea.com/ca/en/p/vardagen-tablecloth-beige-20287831/
8|https://www.ikea.com/ca/en/p/laettad-place-mat-black-seagrass-black-00236239/
9|https://www.ikea.com/ca/en/p/avskild-place-mat-cork-40281654/
10|https://www.ikea.com/ca/en/p/maerit-table-runner-natural-70246193/
11|https://www.ikea.com/ca/en/p/sluten-place-mat-palm-leaf-natural-30342870/
12|https://www.ikea.com/ca/en/p/avskild-coaster-cork-90281656/
13|https://www.ikea.com/ca/en/p/sommarliv-tablecloth-bird-multicolor-20451181/
14|https://www.ikea.com/ca/en/p/ihallig-place-mat-natural-seagrass-00342876/
15|https://www.ikea.com/ca/en/p/glattis-coasters-with-holder-brass-color-50343005/
16|https://www.ikea.com/ca/en/p/dylik-tablecloth-white-50342845/
17|https://www.ikea.com/ca/en/p/mustighet-place-mat-butterfly-patterned-30451326/
18|https://www.ikea.com/ca/en/p/snobbig-place-mat-dark-gray-60343769/
19|https://www.ikea.com/ca/en/p/goddag-table-runner-black-white-50343802/
20|https://www.ikea.com/ca/en/p/utlaegga-table-runner-seagrass-30389179/
21|https://www.ikea.com/ca/en/p/maerit-place-mat-dark-blue-10403874/
22|https://www.ikea.com/ca/en/p/rutig-tablecloth-check-pattern-blue-50364093/
23|https://www.ikea.com/ca/en/p/underlag-place-mat-water-hyacinth-natural-10342913/
24|https://www.ikea.com/ca/en/p/smaksinne-place-mat-white-green-flower-20403190/

URL|Light Bulbs & Lighting Accessories - IKEA
1|https://www.ikea.com/ca/en/p/ryet-led-bulb-e26-1000-lumen-globe-opal-white-40439579/
2|https://www.ikea.com/ca/en/p/ryet-led-bulb-e26-400-lumen-globe-opal-white-50371201/
3|https://www.ikea.com/ca/en/p/ryet-led-bulb-e26-600-lumen-globe-opal-white-20397957/
4|https://www.ikea.com/ca/en/p/ryet-led-bulb-e12-400-lumen-globe-opal-white-50388800/
5|https://www.ikea.com/ca/en/p/ledare-led-bulb-e26-1600-lumen-warm-dimming-globe-opal-white-80426768/
6|https://www.ikea.com/ca/en/p/ryet-led-bulb-e26-470-lumen-globe-clear-60446866/
7|https://www.ikea.com/ca/en/p/ledare-led-bulb-e12-400-lumen-dimmable-warm-dimming-chandelier-opal-white-30388820/
8|https://www.ikea.com/ca/en/p/ryet-led-bulb-gu10-200-lumen-40398606/
9|https://www.ikea.com/ca/en/p/ryet-led-bulb-e26-1000-lumen-globe-opal-white-40397961/
10|https://www.ikea.com/ca/en/p/tradfri-dimmer-kit-90435927/
11|https://www.ikea.com/ca/en/p/tradfri-led-bulb-e26-250-lumen-wireless-dimmable-warm-glow-globe-brown-clear-glass-50455677/
12|https://www.ikea.com/ca/en/p/ledare-led-bulb-e26-1000-lumen-dimmable-warm-dimming-globe-opal-white-10386638/
13|https://www.ikea.com/ca/en/p/lunnom-led-bulb-e26-100-lumen-globe-clear-10416466/
14|https://www.ikea.com/ca/en/p/ryet-led-bulb-e26-100-lumen-globe-clear-80416415/
15|https://www.ikea.com/ca/en/p/ledare-led-bulb-e17-reflector-r14-400-lm-warm-dimming-dimmable-10365834/
16|https://www.ikea.com/ca/en/p/ryet-led-bulb-e12-200-lumen-globe-opal-white-20388731/
17|https://www.ikea.com/ca/en/p/nittio-led-bulb-e26-20-lumen-globe-copper-color-80392527/
18|https://www.ikea.com/ca/en/p/sillbo-led-bulb-e26-370-lumen-globe-mirrored-top-bronze-colored-60416548/
19|https://www.ikea.com/ca/en/p/ryet-led-bulb-e12-200-lumen-chandelier-opal-white-10409970/
20|https://www.ikea.com/ca/en/p/ledare-led-bulb-gu10-600-lumen-warm-dimming-dimmable-10363236/
21|https://www.ikea.com/ca/en/p/tradfri-led-bulb-e26-806-lumen-wireless-dimmable-warm-white-warm-white-globe-opal-white-70408798/
22|https://www.ikea.com/ca/en/p/ledare-led-bulb-gu10-400-lumen-warm-dimming-dimmable-20386652/
23|https://www.ikea.com/ca/en/p/ledare-led-bulb-e12-600-lumen-dimmable-warm-dimming-globe-opal-white-20388830/
24|https://www.ikea.com/ca/en/p/ryet-led-bulb-e12-200-lumen-chandelier-clear-10416452/

URL|Glassware & Jugs - Pitchers & More - IKEA
1|https://www.ikea.com/ca/en/p/pokal-glass-green-20436322/
2|https://www.ikea.com/ca/en/p/korken-bottle-with-stopper-clear-glass-patterned-10455995/
3|https://www.ikea.com/ca/en/p/moppa-pitcher-with-lid-green-transparent-40454013/
4|https://www.ikea.com/ca/en/p/sommarliv-glass-patterned-pink-40443307/
5|https://www.ikea.com/ca/en/p/vardagen-beverage-dispenser-80452639/
6|https://www.ikea.com/ca/en/p/godis-glass-clear-glass-20092107/
7|https://www.ikea.com/ca/en/p/godis-glass-clear-glass-80092109/
8|https://www.ikea.com/ca/en/p/ikea-365-glass-clear-glass-60279711/
9|https://www.ikea.com/ca/en/p/storsint-glass-clear-glass-40396018/
10|https://www.ikea.com/ca/en/p/svalka-wine-glass-clear-glass-30015123/
11|https://www.ikea.com/ca/en/p/pokal-glass-clear-glass-10270478/
12|https://www.ikea.com/ca/en/p/pokal-glass-clear-glass-30288241/
13|https://www.ikea.com/ca/en/p/ikea-365-pitcher-with-lid-clear-glass-cork-50279721/
14|https://www.ikea.com/ca/en/p/ikea-365-carafe-with-stopper-clear-glass-cork-90279719/
15|https://www.ikea.com/ca/en/p/pokal-glass-pink-10417710/
16|https://www.ikea.com/ca/en/p/omfattande-beer-glass-clear-glass-10268588/
17|https://www.ikea.com/ca/en/p/karaff-carafe-clear-glass-00342975/
18|https://www.ikea.com/ca/en/p/ikea-365-glass-clear-glass-70278358/
19|https://www.ikea.com/ca/en/p/flimra-glass-patterned-blue-00342904/
20|https://www.ikea.com/ca/en/p/korken-bottle-with-stopper-clear-glass-40227983/
21|https://www.ikea.com/ca/en/p/pokal-glass-green-80456289/
22|https://www.ikea.com/ca/en/p/vardagen-glass-clear-glass-70313106/
23|https://www.ikea.com/ca/en/p/ivrig-glass-gray-00445228/
24|https://www.ikea.com/ca/en/p/frasera-whiskey-glass-00208788/

URL|Decorative Lighting – Indoor & Outdoor - IKEA
1|https://www.ikea.com/ca/en/p/solvinden-led-string-light-with-12-lights-battery-operated-outdoor-yellow-30453052/
2|https://www.ikea.com/ca/en/p/solvinden-led-solar-powered-pendant-lamp-outdoor-white-90453030/
3|https://www.ikea.com/ca/en/p/skyhoegt-led-lantern-battery-operated-indoor-outdoor-white-60452490/
4|https://www.ikea.com/ca/en/p/solvinden-led-solar-powered-light-cylinder-aluminium-colour-30461405/
5|https://www.ikea.com/ca/en/p/bloetsnoe-led-string-light-with-24-lights-indoor-black-40421145/
6|https://www.ikea.com/ca/en/p/strala-led-string-light-curtain-48-lights-outdoor-star-70465388/
7|https://www.ikea.com/ca/en/p/snoeyra-led-string-light-with-40-lights-indoor-battery-operated-silver-color-10364759/
8|https://www.ikea.com/ca/en/p/utsund-led-string-light-with-12-lights-outdoor-battery-operated-black-00421133/
9|https://www.ikea.com/ca/en/p/solarvet-led-string-light-with-24-lights-outdoor-solar-powered-ball-white-00421406/
10|https://www.ikea.com/ca/en/p/vissvass-led-string-light-with-40-lights-indoor-battery-operated-silver-color-40414102/
11|https://www.ikea.com/ca/en/p/bloetsnoe-led-string-light-with-12-lights-indoor-battery-operated-black-50401509/
12|https://www.ikea.com/ca/en/p/solvinden-led-solar-powered-lantern-outdoor-mesh-white-40451694/
13|https://www.ikea.com/ca/en/p/solvinden-led-string-light-with-12-lights-outdoor-solar-powered-diamond-shaped-blue-00453039/
14|https://www.ikea.com/ca/en/p/solvinden-led-solar-powered-floor-lamp-outdoor-plastic-white-70451701/
15|https://www.ikea.com/ca/en/p/livsar-led-string-light-with-12-lights-indoor-battery-operated-gray-white-50421357/
16|https://www.ikea.com/ca/en/p/svartra-led-string-light-with-12-lights-black-outdoor-20390828/
17|https://www.ikea.com/ca/en/p/solvinden-led-solar-powered-light-outdoor-half-globe-white-40451750/
18|https://www.ikea.com/ca/en/p/solvinden-led-string-light-with-12-lights-outdoor-multicolor-70455049/
19|https://www.ikea.com/ca/en/p/solvinden-led-solar-powered-pendant-lamp-outdoor-globe-flower-20451666/
20|https://www.ikea.com/ca/en/p/solvinden-led-solar-powered-table-lamp-outdoor-pink-00451752/
21|https://www.ikea.com/ca/en/p/ledfyr-led-string-light-with-24-lights-indoor-silver-color-90421020/
22|https://www.ikea.com/ca/en/p/godafton-led-block-candle-in-out-set-of-3-battery-operated-natural-50355574/
23|https://www.ikea.com/ca/en/p/solvinden-led-solar-powered-pendant-lamp-outdoor-globe-white-50451622/
24|https://www.ikea.com/ca/en/p/solvinden-led-solar-powered-pendant-lamp-outdoor-globe-white-30451618/

URL|Light Fixtures & Lamps - IKEA
1|https://www.ikea.com/ca/en/p/torared-pendant-lamp-shade-seagrass-20430382/
2|https://www.ikea.com/ca/en/p/flugbo-wall-lamp-brass-color-glass-70463394/
3|https://www.ikea.com/ca/en/p/flaggskepp-table-lamp-brass-plated-80467532/
4|https://www.ikea.com/ca/en/p/knixhult-pendant-lamp-bamboo-60407134/
5|https://www.ikea.com/ca/en/p/ovanby-pendant-lamp-transparent-glass-50464035/
6|https://www.ikea.com/ca/en/p/frihult-ceiling-wall-lamp-brass-color-20431621/
7|https://www.ikea.com/ca/en/p/sinnerlig-pendant-lamp-bamboo-70315030/
8|https://www.ikea.com/ca/en/p/hemma-cord-set-with-switch-black-00312313/
9|https://www.ikea.com/ca/en/p/misterhult-pendant-lamp-bamboo-40441025/
10|https://www.ikea.com/ca/en/p/ranarp-wall-clamp-spotlight-black-80331402/
11|https://www.ikea.com/ca/en/p/brunsta-hemma-pendant-lamp-black-s19291768/
12|https://www.ikea.com/ca/en/p/luftmassa-lamp-shade-black-oval-patterned-oval-patterned-50462630/
13|https://www.ikea.com/ca/en/p/alaeng-floor-lamp-nickel-plated-white-80029151/
14|https://www.ikea.com/ca/en/p/skurup-wall-lamp-black-10357382/
15|https://www.ikea.com/ca/en/p/hemma-cord-set-white-10175810/
16|https://www.ikea.com/ca/en/p/nymane-wall-up-downlight-anthracite-80415213/
17|https://www.ikea.com/ca/en/p/gothem-cord-set-brass-color-40399583/
18|https://www.ikea.com/ca/en/p/skurup-ceiling-track-3-spotlights-black-10395930/
19|https://www.ikea.com/ca/en/p/holmoe-floor-lamp-white-10394129/
20|https://www.ikea.com/ca/en/p/ingared-table-lamp-beige-80365232/
21|https://www.ikea.com/ca/en/p/hektar-wall-clamp-spotlight-dark-gray-50216540/
22|https://www.ikea.com/ca/en/p/nymane-led-ceiling-lamp-anthracite-30415098/
23|https://www.ikea.com/ca/en/p/ranarp-pendant-lamp-black-10390956/
24|https://www.ikea.com/ca/en/p/brunsta-hemma-pendant-lamp-black-s59291766/

URL|Integrated Lighting - IKEA
1|https://www.ikea.com/ca/en/p/ledberg-led-light-strip-white-80430826/
2|https://www.ikea.com/ca/en/p/omlopp-led-countertop-light-white-80430360/
3|https://www.ikea.com/ca/en/p/ledberg-led-light-strip-multicolor-00430825/
4|https://www.ikea.com/ca/en/p/norrfly-led-light-strip-aluminium-colour-20332292/
5|https://www.ikea.com/ca/en/p/ledberg-led-spotlight-white-40430828/
6|https://www.ikea.com/ca/en/p/stroemlinje-led-countertop-light-white-90351705/
7|https://www.ikea.com/ca/en/p/urshult-led-cabinet-light-nickel-plated-60260405/
8|https://www.ikea.com/ca/en/p/ledberg-led-spotlight-white-60430827/
9|https://www.ikea.com/ca/en/p/ansluta-led-driver-with-cord-white-90405845/
10|https://www.ikea.com/ca/en/p/vaxmyra-led-spotlight-white-70421870/
11|https://www.ikea.com/ca/en/p/ansluta-power-supply-cord-30121411/
12|https://www.ikea.com/ca/en/p/stoetta-led-cabinet-lighting-strip-w-sensor-battery-operated-white-10360087/
13|https://www.ikea.com/ca/en/p/tradfri-remote-control-00443130/
14|https://www.ikea.com/ca/en/p/slagsida-led-countertop-light-white-60400062/
15|https://www.ikea.com/ca/en/p/vaxmyra-led-spotlight-aluminium-colour-90421888/
16|https://www.ikea.com/ca/en/p/omlopp-led-spotlight-black-00435719/
17|https://www.ikea.com/ca/en/p/omlopp-led-light-strip-for-drawers-aluminium-colour-30435732/
18|https://www.ikea.com/ca/en/p/omlopp-led-spotlight-white-60435721/
19|https://www.ikea.com/ca/en/p/omlopp-led-spotlight-aluminium-colour-40435722/
20|https://www.ikea.com/ca/en/p/tradfri-driver-for-wireless-control-gray-60342661/
21|https://www.ikea.com/ca/en/p/tradfri-driver-for-wireless-control-gray-10356189/
22|https://www.ikea.com/ca/en/p/lindshult-led-cabinet-light-nickel-plated-30260440/
23|https://www.ikea.com/ca/en/p/tradfri-gateway-white-00337813/
24|https://www.ikea.com/ca/en/p/ansluta-intermediate-connection-cord-60119925/

URL|Wardrobes & Armoires - IKEA
1|https://www.ikea.com/ca/en/p/rakkestad-wardrobe-with-2-doors-black-brown-10453760/
2|https://www.ikea.com/ca/en/p/pax-wardrobe-white-s49227870/
3|https://www.ikea.com/ca/en/p/pax-grimo-vikedal-wardrobe-combination-white-mirror-glass-s39325022/
4|https://www.ikea.com/ca/en/p/rakkestad-shelf-black-brown-10453755/
5|https://www.ikea.com/ca/en/p/kvikne-wardrobe-with-2-sliding-doors-white-80222281/
6|https://www.ikea.com/ca/en/p/brimnes-wardrobe-with-3-doors-white-10394718/
7|https://www.ikea.com/ca/en/p/kleppstad-wardrobe-with-3-doors-white-20441757/
8|https://www.ikea.com/ca/en/p/kleppstad-wardrobe-with-2-doors-white-30437236/
9|https://www.ikea.com/ca/en/p/brimnes-wardrobe-with-3-doors-gray-20470293/
10|https://www.ikea.com/ca/en/p/brimnes-wardrobe-with-2-doors-white-00395916/
11|https://www.ikea.com/ca/en/p/songesand-wardrobe-white-10394558/
12|https://www.ikea.com/ca/en/p/pax-wardrobe-white-s69128567/
13|https://www.ikea.com/ca/en/p/godishus-wardrobe-white-50433483/
14|https://www.ikea.com/ca/en/p/nordkisa-open-wardrobe-with-sliding-door-bamboo-00439468/
15|https://www.ikea.com/ca/en/p/pax-wardrobe-black-brown-forsand-black-brown-stained-ash-effect-s29286078/
16|https://www.ikea.com/ca/en/p/stuva-fritids-wardrobe-white-white-s59275078/
17|https://www.ikea.com/ca/en/p/trysil-wardrobe-dark-brown-mirror-glass-90308788/
18|https://www.ikea.com/ca/en/p/stuva-fritids-wardrobe-white-white-s99252796/
19|https://www.ikea.com/ca/en/p/pax-wardrobe-white-vikedal-mirror-glass-s69127493/
20|https://www.ikea.com/ca/en/p/pax-wardrobe-white-forsand-vikedal-s69303735/
21|https://www.ikea.com/ca/en/p/pax-wardrobe-black-brown-ballstad-white-s29127683/
22|https://www.ikea.com/ca/en/p/pax-wardrobe-white-auli-mirror-glass-s59303383/
23|https://www.ikea.com/ca/en/p/hemnes-wardrobe-with-2-sliding-doors-black-brown-30251271/
24|https://www.ikea.com/ca/en/p/vuku-wardrobe-white-80331973/

URL|Drawers & Dresser Drawers - IKEA
1|https://www.ikea.com/ca/en/p/rast-3-drawer-chest-pine-10484790/
2|https://www.ikea.com/ca/en/p/songesand-4-drawer-chest-white-80366788/
3|https://www.ikea.com/ca/en/p/songesand-6-drawer-chest-brown-20366786/
4|https://www.ikea.com/ca/en/p/hemnes-3-drawer-chest-white-stain-10483470/
5|https://www.ikea.com/ca/en/p/bryggja-9-drawer-chest-beige-90469309/
6|https://www.ikea.com/ca/en/p/kullen-5-drawer-chest-black-brown-00360455/
7|https://www.ikea.com/ca/en/p/lennart-drawer-unit-white-30326177/
8|https://www.ikea.com/ca/en/p/malm-6-drawer-dresser-white-30360468/
9|https://www.ikea.com/ca/en/p/malm-6-drawer-dresser-gray-stained-40455022/
10|https://www.ikea.com/ca/en/p/malm-3-drawer-chest-white-00360460/
11|https://www.ikea.com/ca/en/p/hemnes-8-drawer-dresser-white-stain-00318598/
12|https://www.ikea.com/ca/en/p/idasen-drawer-unit-with-smart-lock-beige-s19386479/
13|https://www.ikea.com/ca/en/p/helmer-drawer-unit-on-casters-black-20341970/
14|https://www.ikea.com/ca/en/p/alex-drawer-unit-white-10192824/
15|https://www.ikea.com/ca/en/p/kullen-2-drawer-chest-black-brown-60322130/
16|https://www.ikea.com/ca/en/p/koppang-6-drawer-dresser-white-70387970/
17|https://www.ikea.com/ca/en/p/brimnes-4-drawer-dresser-white-frosted-glass-80360404/
18|https://www.ikea.com/ca/en/p/hemnes-6-drawer-chest-dark-gray-stained-60381761/
19|https://www.ikea.com/ca/en/p/malm-4-drawer-chest-gray-stained-80455015/
20|https://www.ikea.com/ca/en/p/askvoll-5-drawer-chest-white-stained-oak-effect-white-60360396/
21|https://www.ikea.com/ca/en/p/koppang-3-drawer-chest-white-00330519/
22|https://www.ikea.com/ca/en/p/lote-3-drawer-chest-white-50293722/
23|https://www.ikea.com/ca/en/p/nordli-4-drawer-chest-white-s29239845/
24|https://www.ikea.com/ca/en/p/tarva-6-drawer-chest-pine-80360705/

URL|Credenzas, Sideboards & Entrance Tables  - IKEA
1|https://www.ikea.com/ca/en/p/kallax-shelf-unit-with-4-inserts-white-s59278307/
2|https://www.ikea.com/ca/en/p/kallax-shelf-unit-white-80275887/
3|https://www.ikea.com/ca/en/p/besta-storage-combination-with-doors-walnut-effect-light-gray-selsviken-high-gloss-white-s19139813/
4|https://www.ikea.com/ca/en/p/lixhult-storage-combination-gray-s19279177/
5|https://www.ikea.com/ca/en/p/hemnes-sideboard-black-brown-80309255/
6|https://www.ikea.com/ca/en/p/stockholm-sideboard-walnut-veneer-40239721/
7|https://www.ikea.com/ca/en/p/liatorp-sideboard-white-70439728/
8|https://www.ikea.com/ca/en/p/lack-console-table-black-brown-50228034/
9|https://www.ikea.com/ca/en/p/ikea-ps-cabinet-white-10251451/
10|https://www.ikea.com/ca/en/p/regissoer-cabinet-white-40342073/
11|https://www.ikea.com/ca/en/p/havsta-console-table-white-40404202/
12|https://www.ikea.com/ca/en/p/malsjoe-sideboard-black-stained-00327772/
13|https://www.ikea.com/ca/en/p/besta-storage-combination-with-doors-white-lappviken-sindvik-white-clear-glass-s09208029/
14|https://www.ikea.com/ca/en/p/eket-storage-combination-with-legs-white-s49221038/
15|https://www.ikea.com/ca/en/p/listerby-console-table-brown-30409035/
16|https://www.ikea.com/ca/en/p/havsta-cabinet-with-base-white-10388623/
17|https://www.ikea.com/ca/en/p/idasen-cabinet-with-sliding-glass-doors-beige-80360951/
18|https://www.ikea.com/ca/en/p/liatorp-console-table-white-glass-00105064/
19|https://www.ikea.com/ca/en/p/havsta-storage-combination-w-glass-doors-white-s69266059/
20|https://www.ikea.com/ca/en/p/havsta-cabinet-with-base-white-70388620/
21|https://www.ikea.com/ca/en/p/besta-storage-combination-w-glass-doors-walnut-effect-light-gray-selsviken-high-gloss-white-frosted-glass-s09301131/
22|https://www.ikea.com/ca/en/p/besta-storage-combination-w-doors-drawers-walnut-effect-light-gray-lappviken-stubbarp-gray-stained-walnut-eff-clear-glass-s39301785/
23|https://www.ikea.com/ca/en/p/havsta-storage-combination-w-glass-doors-white-s79265945/
24|https://www.ikea.com/ca/en/p/havsta-glass-door-cabinet-with-base-dark-brown-clear-glass-s09275113/

URL|Utility, Microwave & Kitchen Island Carts - IKEA
1|https://www.ikea.com/ca/en/p/raskog-utility-cart-gray-green-90443135/
2|https://www.ikea.com/ca/en/p/vesken-cart-white-00471222/
3|https://www.ikea.com/ca/en/p/hornavan-cart-white-70243873/
4|https://www.ikea.com/ca/en/p/nissafors-utility-cart-black-20399777/
5|https://www.ikea.com/ca/en/p/foerhoeja-kitchen-cart-birch-80035920/
6|https://www.ikea.com/ca/en/p/molger-cart-birch-20241409/
7|https://www.ikea.com/ca/en/p/tornviken-kitchen-island-off-white-oak-40391657/
8|https://www.ikea.com/ca/en/p/bror-work-bench-black-pine-plywood-30333286/
9|https://www.ikea.com/ca/en/p/bekvaem-kitchen-cart-birch-30240348/
10|https://www.ikea.com/ca/en/p/vadholma-kitchen-island-black-oak-20359154/
11|https://www.ikea.com/ca/en/p/rimforsa-work-bench-stainless-steel-bamboo-60399412/
12|https://www.ikea.com/ca/en/p/draggan-cart-silver-color-70245594/
13|https://www.ikea.com/ca/en/p/risatorp-utility-cart-white-20281631/
14|https://www.ikea.com/ca/en/p/sunnersta-utility-cart-70303720/
15|https://www.ikea.com/ca/en/p/tornviken-kitchen-island-off-white-oak-00393371/
16|https://www.ikea.com/ca/en/p/stenstorp-kitchen-cart-white-oak-40201916/
17|https://www.ikea.com/ca/en/p/grundtal-cart-stainless-steel-60171433/
18|https://www.ikea.com/ca/en/p/vadholma-kitchen-island-with-rack-black-oak-s59276228/
19|https://www.ikea.com/ca/en/p/vadholma-kitchen-island-black-oak-40366115/
20|https://www.ikea.com/ca/en/p/viggja-tray-stand-white-70351481/
21|https://www.ikea.com/ca/en/p/flytta-kitchen-cart-stainless-steel-00058487/
22|https://www.ikea.com/ca/en/p/tornviken-kitchen-island-gray-oak-20391658/
23|https://www.ikea.com/ca/en/p/kungsfors-kitchen-cart-stainless-steel-80334924/
24|https://www.ikea.com/ca/en/p/tornviken-kitchen-island-gray-oak-80393372/

URL|Food & kitchen storage containers - IKEA
1|https://www.ikea.com/ca/en/p/ikea-365-food-container-square-plastic-60452174/
2|https://www.ikea.com/ca/en/p/korken-jar-with-lid-green-20461854/
3|https://www.ikea.com/ca/en/p/istad-resealable-bag-patterned-pink-00465438/
4|https://www.ikea.com/ca/en/p/sommardag-picnic-basket-10453722/
5|https://www.ikea.com/ca/en/p/ikea-365-ice-pack-round-00437817/
6|https://www.ikea.com/ca/en/p/bevara-sealing-clip-set-of-30-assorted-colors-mixed-colors-assorted-sizes-mixed-sizes-10339171/
7|https://www.ikea.com/ca/en/p/vardagen-jar-with-lid-clear-glass-00291928/
8|https://www.ikea.com/ca/en/p/ikea-365-jar-with-lid-glass-bamboo-s99276759/
9|https://www.ikea.com/ca/en/p/sommardag-bowl-with-lid-set-of-5-mixed-colors-00453119/
10|https://www.ikea.com/ca/en/p/istad-resealable-bag-red-20339284/
11|https://www.ikea.com/ca/en/p/pruta-food-container-set-of-17-transparent-green-60149673/
12|https://www.ikea.com/ca/en/p/korken-jar-with-lid-clear-glass-90227985/
13|https://www.ikea.com/ca/en/p/ikea-365-food-container-with-lid-rectangular-plastic-s59276822/
14|https://www.ikea.com/ca/en/p/oevermaett-food-cover-set-of-3-silicone-multicolor-80417311/
15|https://www.ikea.com/ca/en/p/ikea-365-dry-food-jar-with-lid-transparent-white-80066723/
16|https://www.ikea.com/ca/en/p/korken-jar-with-lid-clear-glass-70227986/
17|https://www.ikea.com/ca/en/p/istad-resealable-bag-yellow-white-30339349/
18|https://www.ikea.com/ca/en/p/grilltider-squeeze-bottle-plastic-transparent-80444606/
19|https://www.ikea.com/ca/en/p/blomning-coffee-tea-canister-20373206/
20|https://www.ikea.com/ca/en/p/rajtan-spice-jar-glass-aluminium-colour-40064702/
21|https://www.ikea.com/ca/en/p/ikea-365-food-container-with-lid-square-glass-glass-bamboo-s19269116/
22|https://www.ikea.com/ca/en/p/korken-jar-with-lid-clear-glass-20227984/
23|https://www.ikea.com/ca/en/p/bevara-sealing-clip-mixed-colors-assorted-colors-50339169/
24|https://www.ikea.com/ca/en/p/ikea-365-jar-with-lid-glass-bamboo-s99276778/

URL|Portable Closets, Closet & Clothes Storage - IKEA
1|https://www.ikea.com/ca/en/p/omtaenksam-shoehorn-anthracite-70378070/
2|https://www.ikea.com/ca/en/p/rigga-clothes-rack-white-50231630/
3|https://www.ikea.com/ca/en/p/trones-shoe-storage-cabinet-white-00397307/
4|https://www.ikea.com/ca/en/p/brusali-shoe-cabinet-with-3-compartment-white-20267606/
5|https://www.ikea.com/ca/en/p/mulig-clothes-rack-white-60179434/
6|https://www.ikea.com/ca/en/p/grejig-shoe-rack-40329868/
7|https://www.ikea.com/ca/en/p/sundlandet-open-wardrobe-white-80421916/
8|https://www.ikea.com/ca/en/p/mulig-clothes-bar-white-30179435/
9|https://www.ikea.com/ca/en/p/mackapaer-coat-rack-with-shoe-storage-unit-white-30334752/
10|https://www.ikea.com/ca/en/p/trones-shoe-storage-cabinet-black-80397313/
11|https://www.ikea.com/ca/en/p/hemnes-shoe-cabinet-with-4-compartments-white-60156121/
12|https://www.ikea.com/ca/en/p/bissa-shoe-cabinet-with-2-compartments-white-50242737/
13|https://www.ikea.com/ca/en/p/mackapaer-storage-unit-white-10334753/
14|https://www.ikea.com/ca/en/p/mackapaer-shoe-storage-cabinet-white-50334751/
15|https://www.ikea.com/ca/en/p/staell-shoe-cabinet-with-4-compartments-white-70178170/
16|https://www.ikea.com/ca/en/p/tjusig-shoe-rack-white-30152638/
17|https://www.ikea.com/ca/en/p/hemnes-storage-unit-white-stained-50380385/
18|https://www.ikea.com/ca/en/p/pinnig-coat-rack-with-shoe-storage-bench-black-20329789/
19|https://www.ikea.com/ca/en/p/vilto-towel-stand-birch-00344451/
20|https://www.ikea.com/ca/en/p/baggmuck-shoe-tray-indoor-outdoor-gray-60329711/
21|https://www.ikea.com/ca/en/p/turbo-clothes-rack-indoor-outdoor-black-40177233/
22|https://www.ikea.com/ca/en/p/nikkeby-clothes-rack-gray-green-50447692/
23|https://www.ikea.com/ca/en/p/mackapaer-shoe-rack-white-20336233/
24|https://www.ikea.com/ca/en/p/hemnes-hat-rack-white-60243798/

URL|TV Stands, Entertainment Centers & Consoles  - IKEA
1|https://www.ikea.com/ca/en/p/besta-tv-unit-with-drawers-black-brown-selsviken-high-gloss-dark-red-brown-s39324334/
2|https://www.ikea.com/ca/en/p/hemnes-tv-bench-black-brown-light-brown-10452303/
3|https://www.ikea.com/ca/en/p/besta-tv-unit-with-doors-white-selsviken-stallarp-high-gloss-dark-red-brown-s19299043/
4|https://www.ikea.com/ca/en/p/besta-storage-combination-with-doors-white-selsviken-high-gloss-dark-red-brown-s29324594/
5|https://www.ikea.com/ca/en/p/timmerviken-door-black-30441554/
6|https://www.ikea.com/ca/en/p/brimnes-tv-bench-white-50409874/
7|https://www.ikea.com/ca/en/p/byas-tv-bench-high-gloss-white-80227797/
8|https://www.ikea.com/ca/en/p/lack-tv-bench-white-00450088/
9|https://www.ikea.com/ca/en/p/besta-tv-bench-white-lappviken-white-s89328363/
